step,jet-train-acc,jet-validate-acc,jet-test-acc,,red-train-acc,red-validate-acc,red-test-acc,,fu-jet-train-acc,fu-jet-validate-acc,fu-jet-test-acc,,vgg-train-acc,vgg-validate-acc,vgg-test-acc,,fu-red-train-acc,fu-red-validate-acc,fu-red-test-acc,,3-jet-train-acc,3-jet-validate-acc,3-jet-test-acc
,,,,,,,,,,,,,,,,,,,,,0.933554301,0.935855382,0.937789182
,,,,,,,,,,,,,,,,,,,,,0.932994023,0.936224123,0.938109527
,,,,,,,,,,,,,,,,,,,,,0.933707086,0.936558969,0.938330485
,,,,,,,,,,,,,,,,,,,,,0.933730792,0.936296395,0.938196278
,,,,,,,,,,,,,,,,,,,,,0.933675446,0.936360883,0.938182043
,,,,,,,,,,,,,,,,,,,,,0.93322789,0.936061461,0.938008974
,,,,,,,,,,,,,,,,,,,,,0.93340038,0.936438505,0.938304441
,,,,,,,,,,,,,,,,,,,,,0.933522251,0.936561786,0.938429036
,,,,,,,,,,,,,,,,,,,,,0.933341089,0.936189042,0.938063411
,,,,,,,,,,,,,,,,,,,,,0.932996621,0.936453392,0.938269822
,,,,,,,,,,,,,,,,,,,,,0.933528076,0.93572816,0.937688539
,,,,,,,,,,,,,,,,,,,,,0.933467831,0.935944139,0.93785871
,,,,,,,,,,,,,,,,,,,,,0.933507108,0.936805535,0.938571031
,,,,,,,,,,,,,,,,,,,,,0.933409479,0.936315626,0.938175465
,,,,,,,,,,,,,,,,,,,,,0.934186608,0.93644542,0.938238981
,,,,,,,,,,,,,,,,,,,,,0.933667188,0.936665309,0.938460691
,,,,,,,,,,,,,,,,,,,,,0.933735227,0.936769064,0.938525985
,,,,,,,,,,,,,,,,,,,,,0.933529406,0.936323504,0.938168499
,,,,,,,,,,,,,,,,,,,,,0.933768589,0.9365405,0.938389236
,,,,,,,,,,,,,,,,,,,,,0.933728879,0.936554293,0.938387271
,,,,,,,,,,,,,,,,,,,,,0.933601172,0.936568485,0.938396691
,,,,,,,,,,,,,,,,,,,,,0.933710153,0.936162871,0.938041321
,,,,,,,,,,,,,,,,,,,,,0.933815459,0.936502612,0.938324864
,,,,,,,,,,,,,,,,,,,,,0.933670144,0.936303908,0.938187461
,,,,,,,,,,,,,,,,,,,,,0.933883523,0.93664992,0.938416578
,,,,,,,,,,,,,,,,,,,,,0.933549916,0.936211835,0.938073488
,,,,,,,,,,,,,,,,,,,,,0.933462578,0.935856446,0.937748362
,,,,,,,,,,,,,,,,,,,,,0.933362597,0.935857893,0.937786293
,,,,,,,,,,,,,,,,,,,,,0.933165301,0.935955053,0.937902952
,,,,,,,,,,,,,,,,,,,,,0.933431339,0.936610885,0.938437033
,,,,,,,,,,,,,,,,,,,,,0.933562586,0.936122356,0.938050938
,,,,,,,,,,,,,,,,,,,,,0.93402145,0.936372148,0.938116317
,,,,,,,,,,,,,,,,,,,,,0.933043394,0.936699956,0.938524728
,,,,,,,,,,,,,,,,,,,,,0.933425539,0.935652883,0.937590662
,,,,,,,,,,,,,,,,,,,,,0.93376208,0.936372183,0.938165022
,,,,,,,,,,,,,,,,,,,,,0.933669317,0.936293093,0.9381444
,,,,,,,,,,,,,,,,,,,,,0.933381166,0.935985064,0.937890014
,,,,,,,,,,,,,,,,,,,,,0.933767442,0.935433318,0.937407474
,,,,,,,,,,,,,,,,,,,,,0.933097414,0.935854126,0.937767786
,,,,,,,,,,,,,,,,,,,,,0.933610775,0.937174456,0.938975167
,,,,,,,,,,,,,,,,,,,,,0.934228016,0.936995358,0.938804561
,,,,,,,,,,,,,,,,,,,,,0.933938654,0.936526192,0.93846271
,,,,,,,,,,,,,,,,,,,,,0.93405076,0.936096834,0.937961918
,,,,,,,,,,,,,,,,,,,,,0.933370532,0.936043681,0.937963011
,,,,,,,,,,,,,,,,,,,,,0.933850666,0.93640439,0.938296163
,,,,,,,,,,,,,,,,,,,,,0.933509633,0.936178829,0.938018929
,,,,,,,,,,,,,,,,,,,,,0.933706658,0.93606908,0.938021539
,,,,,,,,,,,,,,,,,,,,,0.933649858,0.937259648,0.938977385
,,,,,,,,,,,,,,,,,,,,,0.934328033,0.937187672,0.938925903
,,,,,,,,,,,,,,,,,,,,,0.934202488,0.936989433,0.938796322
,,,,,,,,,,,,,,,,,,,,,0.934228939,0.937053407,0.93877005
,,,,,,,,,,,,,,,,,,,,,0.934073506,0.936964761,0.938647484
,,,,,,,,,,,,,,,,,,,,,0.934304664,0.937406788,0.939067154
,,,,,,,,,,,,,,,,,,,,,0.933599916,0.936622277,0.938452718
,,,,,,,,,,,,,,,,,,,,,0.933530358,0.937144178,0.938907679
,,,,,,,,,,,,,,,,,,,,,0.934116854,0.936421047,0.938308033
,,,,,,,,,,,,,,,,,,,,,0.93395494,0.93651917,0.938452516
,,,,,,,,,,,,,,,,,,,,,0.933636139,0.936615238,0.93849659
,,,,,,,,,,,,,,,,,,,,,0.933915083,0.93712737,0.938932996
,,,,,,,,,,,,,,,,,,,,,0.934033029,0.936668382,0.938534214
,,,,,,,,,,,,,,,,,,,,,0.933952611,0.936233254,0.938214161
,,,,,,,,,,,,,,,,,,,,,0.934073736,0.936671098,0.938441892
,,,,,,,,,,,,,,,,,,,,,0.934005354,0.936147245,0.937986007
,,,,,,,,,,,,,,,,,,,,,0.933565003,0.936289742,0.938134372
,,,,,,,,,,,,,,,,,,,,,0.933623259,0.935898964,0.93784463
,,,,,,,,,,,,,,,,,,,,,0.93361848,0.936214879,0.938148712
,,,,,,,,,,,,,,,,,,,,,0.933733595,0.936559975,0.93842179
,,,,,,,,,,,,,,,,,,,,,0.934020314,0.936682821,0.938509923
,,,,,,,,,,,,,,,,,,,,,0.934044137,0.93656958,0.938451887
,,,,,,,,,,,,,,,,,,,,,0.933436227,0.935920392,0.937901125
,,,,,,,,,,,,,,,,,,,,,0.933848137,0.936575634,0.938385555
,,,,,,,,,,,,,,,,,,,,,0.933779547,0.935952955,0.937877403
,,,,,,,,,,,,,,,,,,,,,0.933585724,0.936602622,0.938394405
,,,,,,,,,,,,,,,,,,,,,0.933699691,0.936719084,0.938467436
,,,,,,,,,,,,,,,,,,,,,0.933666545,0.936244177,0.938151957
,,,,,,,,,,,,,,,,,,,,,0.934007214,0.936644527,0.938407576
,,,,,,,,,,,,,,,,,,,,,0.933963629,0.936789804,0.938571156
,,,,,,,,,,,,,,,,,,,,,0.934211595,0.936755476,0.938479965
,,,,,,,,,,,,,,,,,,,,,0.933901893,0.937474046,0.939153344
,,,,,,,,,,,,,,,,,,,,,0.933965396,0.936097735,0.938007739
,,,,,,,,,,,,,,,,,,,,,0.934106166,0.936965022,0.938758367
,,,,,,,,,,,,,,,,,,,,,0.933597609,0.937010022,0.938727126
,,,,,,,,,,,,,,,,,,,,,0.93358871,0.936089133,0.938085
,,,,,,,,,,,,,,,,,,,,,0.933449642,0.936480561,0.938452707
,,,,,,,,,,,,,,,,,,,,,0.93397593,0.936524023,0.938500033
,,,,,,,,,,,,,,,,,,,,,0.933599434,0.936689147,0.938546233
,,,,,,,,,,,,,,,,,,,,,0.933843828,0.936959837,0.938768283
,,,,,,,,,,,,,,,,,,,,,0.934191495,0.936979146,0.938706749
,,,,,,,,,,,,,,,,,,,,,0.933900633,0.936733577,0.938565378
,,,,,,,,,,,,,,,,,,,,,0.934317982,0.937040362,0.938926007
,,,,,,,,,,,,,,,,,,,,,0.934248027,0.937006212,0.938767472
,,,,,,,,,,,,,,,,,,,,,0.934303628,0.936118746,0.938040175
,,,,,,,,,,,,,,,,,,,,,0.934045864,0.936735693,0.938516807
,,,,,,,,,,,,,,,,,,,,,0.933915044,0.936811281,0.93875028
,,,,,,,,,,,,,,,,,,,,,0.934333392,0.936638768,0.938517608
,,,,,,,,,,,,,,,,,,,,,0.933793501,0.936823334,0.938624728
,,,,,,,,,,,,,,,,,,,,,0.934337911,0.936322997,0.938161413
,,,,,,,,,,,,,,,,,,,,,0.933673304,0.936413318,0.938238405
,,,,,,,,,,,,,,,,,,,,,0.934127812,0.93667552,0.938520857
,,,,,,,,,,,,,,,,,,,,,0.934102258,0.936348849,0.938306196
,,,,,,,,,,,,,,,,,,,,,0.934325484,0.936278949,0.938235405
,,,,,,,,,,,,,,,,,,,,,0.93413798,0.936818091,0.93865035
,,,,,,,,,,,,,,,,,,,,,0.934116622,0.9369196,0.93873751
,,,,,,,,,,,,,,,,,,,,,0.933876766,0.936374806,0.938214305
,,,,,,,,,,,,,,,,,,,,,0.933723409,0.935686005,0.93767317
,,,,,,,,,,,,,,,,,,,,,0.934336969,0.936672879,0.938477366
,,,,,,,,,,,,,,,,,,,,,0.934482463,0.936131217,0.938052049
,,,,,,,,,,,,,,,,,,,,,0.934017795,0.936440365,0.938340082
,,,,,,,,,,,,,,,,,,,,,0.934339823,0.936876144,0.938712063
,,,,,,,,,,,,,,,,,,,,,0.934167987,0.936728553,0.938588285
,,,,,,,,,,,,,,,,,,,,,0.934326037,0.936988351,0.938822477
,,,,,,,,,,,,,,,,,,,,,0.934376679,0.937169417,0.938890173
,,,,,,,,,,,,,,,,,,,,,0.934450284,0.937020181,0.93880724
,,,,,,,,,,,,,,,,,,,,,0.934490474,0.936755837,0.938571611
,,,,,,,,,,,,,,,,,,,,,0.934485191,0.936947051,0.938630223
,,,,,,,,,,,,,,,,,,,,,0.9341906,0.936810249,0.938572156
,,,,,,,,,,,,,,,,,,,,,0.934443462,0.936887353,0.938726717
,,,,,,,,,,,,,,,,,,,,,0.934473895,0.936287802,0.938247325
,,,,,,,,,,,,,,,,,,,,,0.93401738,0.936133201,0.938056036
,,,,,,,,,,,,,,,,,,,,,0.933523079,0.93580864,0.937789429
,,,,,,,,,,,,,,,,,,,,,0.934267069,0.936903055,0.938684733
,,,,,,,,,,,,,,,,,,,,,0.93427227,0.937065556,0.938821278
,,,,,,,,,,,,,,,,,,,,,0.934066855,0.937038653,0.938895623
,,,,,,,,,,,,,,,,,,,,,0.934506556,0.936978557,0.938813978
,,,,,,,,,,,,,,,,,,,,,0.933722437,0.936508436,0.938462133
,,,,,,,,,,,,,,,,,,,,,0.933783535,0.936314153,0.938341917
,,,,,,,,,,,,,,,,,,,,,0.933909642,0.936387534,0.938307075
,,,,,,,,,,,,,,,,,,,,,0.933824619,0.936579609,0.9385145
,,,,,,,,,,,,,,,,,,,,,0.934237828,0.937075604,0.938914485
,,,,,,,,,,,,,,,,,,,,,0.934493287,0.937261921,0.939016924
,,,,,,,,,,,,,,,,,,,,,0.934627071,0.937082005,0.938837372
,,,,,,,,,,,,,,,,,,,,,0.934205904,0.936521984,0.938423809
,,,,,,,,,,,,,,,,,,,,,0.934231304,0.936823257,0.93867058
,,,,,,,,,,,,,,,,,,,,,0.934077569,0.93719749,0.938989703
,,,,,,,,,,,,,,,,,,,,,0.934591602,0.935843503,0.937941812
,,,,,,,,,,,,,,,,,,,,,0.933361604,0.93564502,0.937694107
,,,,,,,,,,,,,,,,,,,,,0.934072806,0.935695908,0.937724985
,,,,,,,,,,,,,,,,,,,,,0.933833383,0.936513745,0.938346484
,,,,,,,,,,,,,,,,,,,,,0.933564204,0.936961173,0.938758735
,,,,,,,,,,,,,,,,,,,,,0.933931574,0.936615373,0.938511672
,,,,,,,,,,,,,,,,,,,,,0.93440993,0.937044286,0.938849105
,,,,,,,,,,,,,,,,,,,,,0.934178318,0.936648442,0.938556347
,,,,,,,,,,,,,,,,,,,,,0.933975526,0.936833765,0.938680479
,,,,,,,,,,,,,,,,,,,,,0.933930417,0.935941974,0.937964661
,,,,,,,,,,,,,,,,,,,,,0.934011846,0.936150279,0.938079454
,,,,,,,,,,,,,,,,,,,,,0.934010122,0.937373919,0.93912716
,,,,,,,,,,,,,,,,,,,,,0.934118308,0.936873199,0.938622604
,,,,,,,,,,,,,,,,,,,,,0.934002698,0.937102189,0.938879514
,,,,,,,,,,,,,,,,,,,,,0.933731371,0.936491623,0.938399254
,,,,,,,,,,,,,,,,,,,,,0.93370015,0.936158178,0.938168492
,,,,,,,,,,,,,,,,,,,,,0.934025314,0.936815244,0.938807016
,,,,,,,,,,,,,,,,,,,,,0.934392153,0.937214127,0.939048402
,,,,,,,,,,,,,,,,,,,,,0.934551272,0.936892705,0.93877528
,,,,,,,,,,,,,,,,,,,,,0.934045011,0.936501105,0.938374535
,,,,,,,,,,,,,,,,,,,,,0.934018133,0.936387141,0.938295531
,,,,,,,,,,,,,,,,,,,,,0.93407428,0.935841902,0.937887372
,,,,,,,,,,,,,,,,,,,,,0.934343142,0.936790278,0.938700546
,,,,,,,,,,,,,,,,,,,,,0.93426001,0.936929031,0.938753604
,,,,,,,,,,,,,,,,,,,,,0.934161306,0.936025108,0.937943953
,,,,,,,,,,,,,,,,,,,,,0.93438129,0.936738387,0.93867168
,,,,,,,,,,,,,,,,,,,,,0.934535521,0.936785863,0.938699361
,,,,,,,,,,,,,,,,,,,,,0.934383602,0.937017393,0.938893095
,,,,,,,,,,,,,,,,,,,,,0.934537477,0.936573,0.938473236
,,,,,,,,,,,,,,,,,,,,,0.933974118,0.936600234,0.938467776
,,,,,,,,,,,,,,,,,,,,,0.934591395,0.937121772,0.938891513
,,,,,,,,,,,,,,,,,,,,,0.934538011,0.936652261,0.938466529
,,,,,,,,,,,,,,,,,,,,,0.934334663,0.93720643,0.938968602
,,,,,,,,,,,,,,,,,,,,,0.934445643,0.937709123,0.939434455
,,,,,,,,,,,,,,,,,,,,,0.9346288,0.937728846,0.939452145
,,,,,,,,,,,,,,,,,,,,,0.935159722,0.937533048,0.939268108
,,,,,,,,,,,,,,,,,,,,,0.93431049,0.936631461,0.93858178
,,,,,,,,,,,,,,,,,,,,,0.934201207,0.936518436,0.938454226
,,,,,,,,,,,,,,,,,,,,,0.934584772,0.93624357,0.938204703
,,,,,,,,,,,,,,,,,,,,,0.934429752,0.936431017,0.938465634
,,,,,,,,,,,,,,,,,,,,,0.934428896,0.937003759,0.938854379
,,,,,,,,,,,,,,,,,,,,,0.934352355,0.936696603,0.938673642
,,,,,,,,,,,,,,,,,,,,,0.934330651,0.937340298,0.939196943
,,,,,,,,,,,,,,,,,,,,,0.934550331,0.937319017,0.939161151
,,,,,,,,,,,,,,,,,,,,,0.934506362,0.936967125,0.938796596
,,,,,,,,,,,,,,,,,,,,,0.934644939,0.936490385,0.938400092
,,,,,,,,,,,,,,,,,,,,,0.934131368,0.936402265,0.938405393
,,,,,,,,,,,,,,,,,,,,,0.93432663,0.937299062,0.939105741
,,,,,,,,,,,,,,,,,,,,,0.934724209,0.937015249,0.938835119
,,,,,,,,,,,,,,,,,,,,,0.934206752,0.936936094,0.938721287
,,,,,,,,,,,,,,,,,,,,,0.93449212,0.937074155,0.938867347
,,,,,,,,,,,,,,,,,,,,,0.934373438,0.936873848,0.938785521
,,,,,,,,,,,,,,,,,,,,,0.934087502,0.936488445,0.938428965
,,,,,,,,,,,,,,,,,,,,,0.934555237,0.936183629,0.938176858
,,,,,,,,,,,,,,,,,,,,,0.934687947,0.937373867,0.93917144
,,,,,,,,,,,,,,,,,,,,,0.934531696,0.93698326,0.938823588
,,,,,,,,,,,,,,,,,,,,,0.934421024,0.936673524,0.938545759
,,,,,,,,,,,,,,,,,,,,,0.934211581,0.936847597,0.938753346
,,,,,,,,,,,,,,,,,,,,,0.934232888,0.937371605,0.939139642
,,,,,,,,,,,,,,,,,,,,,0.934678677,0.936929086,0.938770635
,,,,,,,,,,,,,,,,,,,,,0.934657485,0.93736903,0.939209808
,,,,,,,,,,,,,,,,,,,,,0.934399758,0.937430092,0.939203497
,,,,,,,,,,,,,,,,,,,,,0.934432448,0.937166181,0.939003276
,,,,,,,,,,,,,,,,,,,,,0.934906953,0.936457768,0.938462254
,,,,,,,,,,,,,,,,,,,,,0.934174861,0.936623161,0.938559219
,,,,,,,,,,,,,,,,,,,,,0.933957849,0.936344929,0.938314334
,,,,,,,,,,,,,,,,,,,,,0.934350684,0.936804523,0.938698685
,,,,,,,,,,,,,,,,,,,,,0.934460193,0.936714483,0.938613994
,,,,,,,,,,,,,,,,,,,,,0.9343331,0.936573132,0.938483062
,,,,,,,,,,,,,,,,,,,,,0.9341632,0.936372891,0.938379107
,,,,,,,,,,,,,,,,,,,,,0.934165856,0.936855241,0.938679624
,,,,,,,,,,,,,,,,,,,,,0.934628099,0.937034797,0.938938499
,,,,,,,,,,,,,,,,,,,,,0.934627128,0.937316526,0.939129624
,,,,,,,,,,,,,,,,,,,,,0.934568232,0.936986282,0.938758486
,,,,,,,,,,,,,,,,,,,,,0.934630872,0.937336787,0.939140244
,,,,,,,,,,,,,,,,,,,,,0.934671338,0.93731976,0.939099734
,,,,,,,,,,,,,,,,,,,,,0.934440639,0.936984697,0.938790535
,,,,,,,,,,,,,,,,,,,,,0.93500113,0.937129677,0.938974773
,,,,,,,,,,,,,,,,,,,,,0.934920525,0.937795666,0.939508582
,,,,,,,,,,,,,,,,,,,,,0.934875903,0.937463841,0.939222226
,,,,,,,,,,,,,,,,,,,,,0.934861745,0.936745567,0.938569354
,,,,,,,,,,,,,,,,,,,,,0.934563163,0.937048601,0.938957737
,,,,,,,,,,,,,,,,,,,,,0.935259845,0.937010928,0.938892086
,,,,,,,,,,,,,,,,,,,,,0.93496817,0.937223036,0.939111065
,,,,,,,,,,,,,,,,,,,,,0.934675831,0.937062626,0.938939497
,,,,,,,,,,,,,,,,,,,,,0.934243116,0.936752056,0.93864015
,,,,,,,,,,,,,,,,,,,,,0.93424882,0.936398726,0.938330387
,,,,,,,,,,,,,,,,,,,,,0.93441235,0.937266433,0.939085881
,,,,,,,,,,,,,,,,,,,,,0.934822501,0.936491559,0.938415954
,,,,,,,,,,,,,,,,,,,,,0.93460015,0.936941648,0.938816246
,,,,,,,,,,,,,,,,,,,,,0.93468538,0.936811498,0.93872123
,,,,,,,,,,,,,,,,,,,,,0.93436398,0.936859454,0.938686896
,,,,,,,,,,,,,,,,,,,,,0.934441493,0.936304557,0.938221377
,,,,,,,,,,,,,,,,,,,,,0.93396265,0.936088815,0.938056097
,,,,,,,,,,,,,,,,,,,,,0.934682264,0.937605218,0.939326313
,,,,,,,,,,,,,,,,,,,,,0.934134111,0.936351545,0.938241132
,,,,,,,,,,,,,,,,,,,,,0.934671256,0.936302788,0.938234688
,,,,,,,,,,,,,,,,,,,,,0.934637286,0.937008685,0.938881245
,,,,,,,,,,,,,,,,,,,,,0.934401895,0.937179681,0.938988996
,,,,,,,,,,,,,,,,,,,,,0.934662351,0.936839054,0.938645996
,,,,,,,,,,,,,,,,,,,,,0.934649775,0.937315839,0.939107503
,,,,,,,,,,,,,,,,,,,,,0.934551345,0.936545764,0.938441991
,,,,,,,,,,,,,,,,,,,,,0.934303234,0.937262206,0.939098461
,,,,,,,,,,,,,,,,,,,,,0.934835516,0.937358024,0.939127985
,,,,,,,,,,,,,,,,,,,,,0.934631171,0.937417386,0.93918926
,,,,,,,,,,,,,,,,,,,,,0.935129969,0.937728485,0.939416954
,,,,,,,,,,,,,,,,,,,,,0.934998914,0.937742895,0.939470968
,,,,,,,,,,,,,,,,,,,,,0.934709236,0.936771816,0.938623184
,,,,,,,,,,,,,,,,,,,,,0.934751016,0.936981866,0.938766567
,,,,,,,,,,,,,,,,,,,,,0.934566116,0.93701384,0.938905098
,,,,,,,,,,,,,,,,,,,,,0.934741314,0.937176072,0.939029451
,,,,,,,,,,,,,,,,,,,,,0.934642595,0.937321122,0.939138734
,,,,,,,,,,,,,,,,,,,,,0.934821697,0.937014256,0.938832932
,,,,,,,,,,,,,,,,,,,,,0.935160706,0.937358457,0.939086061
,,,,,,,,,,,,,,,,,,,,,0.935090997,0.937122019,0.938955311
,,,,,,,,,,,,,,,,,,,,,0.934591587,0.93714672,0.938961111
,,,,,,,,,,,,,,,,,,,,,0.934872047,0.936602066,0.938449664
,,,,,,,,,,,,,,,,,,,,,0.934446121,0.936471461,0.938484957
,,,,,,,,,,,,,,,,,,,,,0.935242224,0.93753164,0.939296493
,,,,,,,,,,,,,,,,,,,,,0.93517534,0.937563994,0.939391628
,,,,,,,,,,,,,,,,,,,,,0.934633162,0.936902363,0.938852518
,,,,,,,,,,,,,,,,,,,,,0.934644441,0.937021025,0.938812132
,,,,,,,,,,,,,,,,,,,,,0.93514376,0.937489373,0.939193076
,,,,,,,,,,,,,,,,,,,,,0.935121208,0.937055181,0.938868004
,,,,,,,,,,,,,,,,,,,,,0.934868041,0.937355729,0.939162138
,,,,,,,,,,,,,,,,,,,,,0.934861437,0.937093685,0.93892632
,,,,,,,,,,,,,,,,,,,,,0.934812376,0.937370116,0.939113035
,,,,,,,,,,,,,,,,,,,,,0.935429534,0.937877746,0.93958621
,,,,,,,,,,,,,,,,,,,,,0.934885688,0.937005262,0.9388541
,,,,,,,,,,,,,,,,,,,,,0.934801655,0.936357078,0.938254301
,,,,,,,,,,,,,,,,,,,,,0.93473126,0.936301919,0.938202942
,,,,,,,,,,,,,,,,,,,,,0.934463418,0.936736968,0.938636544
,,,,,,,,,,,,,,,,,,,,,0.934938477,0.936896195,0.93877198
,,,,,,,,,,,,,,,,,,,,,0.934744021,0.937001725,0.938823898
,,,,,,,,,,,,,,,,,,,,,0.934429091,0.937491597,0.939302955
,,,,,,,,,,,,,,,,,,,,,0.934784055,0.937361889,0.939153556
,,,,,,,,,,,,,,,,,,,,,0.93495922,0.936681964,0.938559915
,,,,,,,,,,,,,,,,,,,,,0.934711526,0.936976756,0.938781818
,,,,,,,,,,,,,,,,,,,,,0.934737674,0.937742542,0.939449952
,,,,,,,,,,,,,,,,,,,,,0.9350746,0.936890372,0.938695141
,,,,,,,,,,,,,,,,,,,,,0.934344549,0.936928874,0.938783756
,,,,,,,,,,,,,,,,,,,,,0.934989183,0.937306611,0.939085732
,,,,,,,,,,,,,,,,,,,,,0.935230835,0.937290308,0.939128153
,,,,,,,,,,,,,,,,,,,,,0.934805288,0.937135781,0.938904955
,,,,,,,,,,,,,,,,,,,,,0.935083304,0.937676766,0.939441534
,,,,,,,,,,,,,,,,,,,,,0.935499878,0.937693306,0.939469503
,,,,,,,,,,,,,,,,,,,,,0.93531718,0.937224507,0.939073104
,,,,,,,,,,,,,,,,,,,,,0.934773556,0.937603779,0.939417718
,,,,,,,,,,,,,,,,,,,,,0.934954075,0.936940462,0.938752166
,,,,,,,,,,,,,,,,,,,,,0.934412628,0.936816318,0.938708436
,,,,,,,,,,,,,,,,,,,,,0.935659902,0.937314784,0.939076368
,,,,,,,,,,,,,,,,,,,,,0.934552728,0.937227305,0.939085437
,,,,,,,,,,,,,,,,,,,,,0.934501478,0.936755766,0.938640134
,,,,,,,,,,,,,,,,,,,,,0.934723514,0.937050924,0.938839558
,,,,,,,,,,,,,,,,,,,,,0.934992491,0.93723333,0.939085324
,,,,,,,,,,,,,,,,,,,,,0.934459069,0.936927364,0.938812001
,,,,,,,,,,,,,,,,,,,,,0.934739257,0.937659889,0.939416368
,,,,,,,,,,,,,,,,,,,,,0.934711737,0.937307695,0.939082334
,,,,,,,,,,,,,,,,,,,,,0.934871351,0.93696739,0.938763858
,,,,,,,,,,,,,,,,,,,,,0.934829199,0.936815952,0.938642919
,,,,,,,,,,,,,,,,,,,,,0.934918299,0.937568926,0.939292338
,,,,,,,,,,,,,,,,,,,,,0.935387128,0.937851251,0.939565623
,,,,,,,,,,,,,,,,,,,,,0.935214653,0.937508707,0.939352915
,,,,,,,,,,,,,,,,,,,,,0.93464384,0.936681876,0.938505241
,,,,,,,,,,,,,,,,,,,,,0.934745194,0.937292308,0.939026945
,,,,,,,,,,,,,,,,,,,,,0.934764095,0.937200024,0.938969835
,,,,,,,,,,,,,,,,,,,,,0.935028278,0.937499717,0.939204277
,,,,,,,,,,,,,,,,,,,,,0.935365664,0.93767046,0.939355607
,,,,,,,,,,,,,,,,,,,,,0.935696893,0.937797067,0.939412126
,,,,,,,,,,,,,,,,,,,,,0.935564381,0.937436167,0.939245326
,,,,,,,,,,,,,,,,,,,,,0.935601652,0.937861674,0.939591553
,,,,,,,,,,,,,,,,,,,,,0.93527387,0.937712657,0.939542951
,,,,,,,,,,,,,,,,,,,,,0.935248123,0.937293705,0.939122681
,,,,,,,,,,,,,,,,,,,,,0.935531976,0.937202261,0.939108824
,,,,,,,,,,,,,,,,,,,,,0.935522305,0.93805036,0.939789102
,,,,,,,,,,,,,,,,,,,,,0.93570432,0.937474489,0.939240923
,,,,,,,,,,,,,,,,,,,,,0.93543913,0.937311231,0.939093652
,,,,,,,,,,,,,,,,,,,,,0.935184465,0.936697536,0.938623549
,,,,,,,,,,,,,,,,,,,,,0.935102028,0.937661074,0.939451288
,,,,,,,,,,,,,,,,,,,,,0.935266441,0.936303891,0.938272429
,,,,,,,,,,,,,,,,,,,,,0.934745562,0.93736778,0.939121599
,,,,,,,,,,,,,,,,,,,,,0.934699548,0.936858654,0.938777277
,,,,,,,,,,,,,,,,,,,,,0.935376343,0.937244886,0.939057752
,,,,,,,,,,,,,,,,,,,,,0.93538642,0.936857607,0.938747901
,,,,,,,,,,,,,,,,,,,,,0.935146799,0.936984215,0.938770911
,,,,,,,,,,,,,,,,,,,,,0.935253365,0.936886547,0.938712163
,,,,,,,,,,,,,,,,,,,,,0.935582162,0.93727278,0.939055614
,,,,,,,,,,,,,,,,,,,,,0.935171787,0.937907907,0.939636708
,,,,,,,,,,,,,,,,,,,,,0.935077864,0.937589027,0.939403356
,,,,,,,,,,,,,,,,,,,,,0.935370889,0.938059604,0.939747357
,,,,,,,,,,,,,,,,,,,,,0.935327365,0.937241132,0.939087288
,,,,,,,,,,,,,,,,,,,,,0.935338043,0.936912567,0.938784282
,,,,,,,,,,,,,,,,,,,,,0.935236187,0.937322919,0.939105992
,,,,,,,,,,,,,,,,,,,,,0.935722839,0.938045131,0.939690973
,,,,,,,,,,,,,,,,,,,,,0.935658362,0.93793865,0.939651332
,,,,,,,,,,,,,,,,,,,,,0.935345573,0.937442265,0.939227517
,,,,,,,,,,,,,,,,,,,,,0.935601683,0.937633001,0.939420984
,,,,,,,,,,,,,,,,,,,,,0.935435394,0.937553128,0.939339968
,,,,,,,,,,,,,,,,,,,,,0.935472702,0.937622199,0.939379179
,,,,,,,,,,,,,,,,,,,,,0.934724358,0.936566577,0.938435712
,,,,,,,,,,,,,,,,,,,,,0.93478506,0.936944098,0.938877726
,,,,,,,,,,,,,,,,,,,,,0.934838805,0.936548366,0.938515538
,,,,,,,,,,,,,,,,,,,,,0.934229992,0.936697439,0.938539659
,,,,,,,,,,,,,,,,,,,,,0.935184879,0.937028861,0.938908483
,,,,,,,,,,,,,,,,,,,,,0.93488562,0.937469516,0.939249548
,,,,,,,,,,,,,,,,,,,,,0.935563473,0.937124131,0.938970375
,,,,,,,,,,,,,,,,,,,,,0.935301144,0.937616003,0.939353218
,,,,,,,,,,,,,,,,,,,,,0.935491518,0.937762306,0.939508958
,,,,,,,,,,,,,,,,,,,,,0.935407082,0.937446363,0.939349603
,,,,,,,,,,,,,,,,,,,,,0.9357008,0.937694545,0.939512961
,,,,,,,,,,,,,,,,,,,,,0.935263521,0.937657486,0.939419928
,,,,,,,,,,,,,,,,,,,,,0.935202555,0.937967439,0.939702294
,,,,,,,,,,,,,,,,,,,,,0.935076829,0.937239037,0.939079607
,,,,,,,,,,,,,,,,,,,,,0.935663424,0.937681085,0.939482959
,,,,,,,,,,,,,,,,,,,,,0.935391881,0.937681582,0.939575957
,,,,,,,,,,,,,,,,,,,,,0.935370286,0.93600172,0.938070485
,,,,,,,,,,,,,,,,,,,,,0.935285455,0.937655575,0.939368447
,,,,,,,,,,,,,,,,,,,,,0.935124213,0.937682246,0.939428355
,,,,,,,,,,,,,,,,,,,,,0.935499077,0.937424689,0.939167354
,,,,,,,,,,,,,,,,,,,,,0.935599613,0.937537697,0.93928459
